ID,Season,Date,Home Team Api ID,Away Team Api ID,Home Team Goals,Away Team Goals
10924,2009/2010,2010-04-25,9857,10167,2,1
10925,2009/2010,2010-04-25,8686,9882,1,2
10926,2009/2010,2010-04-25,8600,8551,4,1
10927,2009/2010,2010-05-02,8524,9857,1,1
10928,2009/2010,2010-05-01,8564,8535,1,0
10929,2009/2010,2010-05-02,9976,10233,3,0
10930,2009/2010,2010-05-02,8543,8636,0,2
10931,2009/2010,2010-05-02,8530,9885,1,1
10932,2009/2010,2010-05-02,9882,8537,2,0
10933,2009/2010,2010-05-02,8533,9875,1,2
10934,2009/2010,2010-05-02,8551,8540,1,2
10935,2009/2010,2010-05-01,10167,8686,1,2
10936,2009/2010,2010-05-02,8529,8600,2,2
10937,2009/2010,2010-05-09,9875,8524,2,0
10938,2009/2010,2010-05-09,8600,9976,3,3
10939,2009/2010,2010-05-09,8686,8529,2,1
10940,2009/2010,2010-05-09,9857,8530,1,1
10941,2009/2010,2010-05-09,8636,8533,4,3
10942,2009/2010,2010-05-09,8537,8543,1,2
10943,2009/2010,2010-05-09,10233,8564,1,0
10944,2009/2010,2010-05-09,9885,10167,2,3
10945,2009/2010,2010-05-09,8540,9882,1,1
10946,2009/2010,2010-05-09,8535,8551,1,1
10947,2009/2010,2010-05-16,8529,9857,1,1
10948,2009/2010,2010-05-16,9976,8535,2,0
10949,2009/2010,2010-05-16,8530,10233,1,0
10950,2009/2010,2010-05-16,8551,8636,0,1
10951,2009/2010,2010-05-15,8564,9885,3,0
10952,2009/2010,2010-05-16,10167,8537,4,1
10953,2009/2010,2010-05-16,9882,9875,1,0
10954,2009/2010,2010-05-16,8524,8540,1,2
10955,2009/2010,2010-05-16,8533,8686,0,2
10956,2009/2010,2010-05-15,8543,8600,3,1
10957,2009/2010,2009-09-20,9976,8524,4,1
10958,2009/2010,2009-09-20,8529,8636,1,2
10959,2009/2010,2009-09-20,8530,8543,1,1
10960,2009/2010,2009-09-20,8533,10233,3,1
10961,2009/2010,2009-09-19,9885,8537,2,0
10962,2009/2010,2009-09-20,8564,9857,1,0
10963,2009/2010,2009-09-19,9875,8600,0,0
10964,2009/2010,2009-09-20,10167,8540,1,0
10965,2009/2010,2009-09-20,8686,8535,3,1
10966,2009/2010,2009-09-20,9882,8551,4,1
10967,2009/2010,2009-09-23,8524,8530,0,0
10968,2009/2010,2009-09-23,9976,8529,0,1
10969,2009/2010,2009-09-23,9857,8537,2,0
10970,2009/2010,2009-09-23,8535,9882,2,0
10971,2009/2010,2009-09-24,10233,9885,2,2
10972,2009/2010,2009-09-23,8636,9875,3,1
10973,2009/2010,2009-09-23,8543,10167,1,2
10974,2009/2010,2009-09-23,8540,8686,3,3
10975,2009/2010,2009-09-23,8551,8533,0,0
10976,2009/2010,2009-09-23,8600,8564,1,0
10977,2009/2010,2009-09-27,8530,8686,1,1
10978,2009/2010,2009-09-27,8533,8524,1,1
10979,2009/2010,2009-09-27,9885,9857,1,1
10980,2009/2010,2009-09-27,8543,8540,1,1
10981,2009/2010,2009-09-26,8537,8535,0,1
10982,2009/2010,2009-09-27,8564,9976,0,0
10983,2009/2010,2009-09-27,9875,8551,2,1
10984,2009/2010,2009-09-27,10167,8529,0,2
10985,2009/2010,2009-09-26,9882,8636,1,0
10986,2009/2010,2009-09-27,8600,10233,2,0
10987,2009/2010,2009-10-04,8524,8564,1,1
10988,2009/2010,2009-10-03,9976,8530,0,0
10989,2009/2010,2009-10-04,9857,10233,1,3
10990,2009/2010,2009-10-04,8529,8533,1,2
10991,2009/2010,2009-10-04,8535,8543,0,0
10992,2009/2010,2009-10-03,8636,8600,2,1
10993,2009/2010,2009-10-04,8540,9885,2,0
10994,2009/2010,2009-10-04,8686,9875,2,1
10995,2009/2010,2009-10-04,9882,10167,1,1
10996,2009/2010,2009-10-04,8551,8537,0,0
10997,2009/2010,2009-10-18,8530,8529,2,1
10998,2009/2010,2009-10-18,8533,9976,1,2
10999,2009/2010,2009-10-17,10233,8636,0,5
11000,2009/2010,2009-10-17,9885,8535,1,1
11001,2009/2010,2009-10-18,8543,9882,1,1
11002,2009/2010,2009-10-18,8537,8540,1,2
11003,2009/2010,2009-10-18,8564,8686,2,1
11004,2009/2010,2009-10-18,9875,9857,2,1
11005,2009/2010,2009-10-18,10167,8551,1,0
11006,2009/2010,2009-10-18,8600,8524,1,3
11007,2009/2010,2009-10-25,8524,10167,3,1
11008,2009/2010,2009-10-25,9976,8543,2,0
11009,2009/2010,2009-10-25,8529,10233,3,2
11010,2009/2010,2009-10-25,8533,8564,1,2
11011,2009/2010,2009-10-25,8535,9875,0,1
11012,2009/2010,2009-10-24,8636,8530,2,1
11013,2009/2010,2009-10-25,8540,8600,1,0
11014,2009/2010,2009-10-25,8686,8537,0,1
11015,2009/2010,2009-10-24,9882,9857,4,1
11016,2009/2010,2009-10-25,8551,9885,0,1
11017,2010/2011,2010-08-30,9857,8636,0,0
11018,2010/2011,2010-08-29,9976,9885,1,0
11019,2010/2011,2010-08-28,8600,10233,0,1
11020,2010/2011,2010-08-29,9882,8543,2,0
11021,2010/2011,2010-08-28,8686,9880,0,0
11022,2010/2011,2010-08-29,10167,9858,2,0
11023,2010/2011,2010-08-29,8540,8529,0,0
11024,2010/2011,2010-08-29,8564,9888,4,0
11025,2010/2011,2010-08-29,8535,9875,1,1
11026,2010/2011,2010-08-29,8533,8530,2,1
11027,2010/2011,2010-11-07,9875,10167,2,0
11028,2010/2011,2010-11-07,8540,10233,1,0
11029,2010/2011,2010-11-07,9882,8530,0,0
11030,2010/2011,2010-11-07,8600,8529,1,1
11031,2010/2011,2010-11-07,8543,8686,0,2
11032,2010/2011,2010-11-07,9885,9880,3,1
11033,2010/2011,2010-11-06,8636,9858,1,1
11034,2010/2011,2010-11-07,8535,8533,1,0
11035,2010/2011,2010-11-06,9857,9888,2,0
11036,2010/2011,2010-11-07,9976,8564,2,3
11037,2010/2011,2010-11-10,8564,8540,3,1
11038,2010/2011,2010-11-10,9888,8636,1,1
11039,2010/2011,2010-11-11,10167,9882,1,0
11040,2010/2011,2010-11-10,8686,8535,3,2
11041,2010/2011,2010-11-10,10233,9857,1,0
11042,2010/2011,2010-11-10,8533,9976,0,0
11043,2010/2011,2010-11-10,9880,8543,1,0
11044,2010/2011,2010-11-10,8530,8600,1,0
11045,2010/2011,2010-11-10,8529,9875,0,1
11046,2010/2011,2010-11-10,9858,9885,1,1
11047,2010/2011,2010-11-14,8540,8530,3,1
11048,2010/2011,2010-11-14,8543,9875,2,0
11049,2010/2011,2010-11-13,9885,8686,1,1
11050,2010/2011,2010-11-14,8636,8564,0,1
11051,2010/2011,2010-11-13,8535,9880,1,0
11052,2010/2011,2010-11-14,8529,10233,0,1
11053,2010/2011,2010-11-14,9857,9858,1,0
11054,2010/2011,2010-11-14,9976,10167,0,1
11055,2010/2011,2010-11-14,9882,8533,0,0
11056,2010/2011,2010-11-14,8600,9888,4,0
11057,2010/2011,2010-11-21,10233,9885,0,2
11058,2010/2011,2010-11-21,9858,8529,1,2
11059,2010/2011,2010-11-21,8530,9976,1,0
11060,2010/2011,2010-11-21,9880,8540,1,2
11061,2010/2011,2010-11-21,8533,8636,2,1
11062,2010/2011,2010-11-21,9888,9882,2,3
11063,2010/2011,2010-11-20,8564,8535,1,0
11064,2010/2011,2010-11-20,8686,8600,2,0
11065,2010/2011,2010-11-21,9875,9857,4,1
11066,2010/2011,2010-11-21,10167,8543,1,1
11067,2010/2011,2010-11-28,8636,10167,5,2
11068,2010/2011,2010-12-08,9857,8533,2,1
11069,2010/2011,2010-11-28,8600,9875,3,1
11070,2010/2011,2010-11-27,9882,8564,1,1
11071,2010/2011,2010-11-28,9858,10233,0,0
11072,2010/2011,2010-11-28,8540,8686,3,1
11073,2010/2011,2010-11-28,8529,9888,3,2
11074,2010/2011,2010-11-28,8543,8530,1,1
11075,2010/2011,2010-11-27,9885,8535,1,1
11076,2010/2011,2010-11-28,9976,9880,1,1
11077,2010/2011,2010-12-05,8530,9885,1,3
11078,2010/2011,2010-12-05,9880,9857,0,2
11079,2010/2011,2010-12-04,8564,9858,3,0
11080,2010/2011,2010-12-05,10167,8600,2,1
11081,2010/2011,2010-12-04,8533,8686,2,2
11082,2010/2011,2010-12-06,9875,8540,1,0
11083,2010/2011,2010-12-05,8535,8529,1,0
11084,2010/2011,2010-12-05,9882,9976,3,0
11085,2010/2011,2010-12-05,9888,10233,1,3
11086,2010/2011,2010-12-03,8543,8636,3,1
11087,2010/2011,2010-12-12,9857,8564,0,3
11088,2010/2011,2010-12-12,9885,8543,2,1
11089,2010/2011,2010-12-12,9858,9882,1,0
11090,2010/2011,2010-12-11,8600,8535,2,1
11091,2010/2011,2010-12-12,9888,8533,3,2
11092,2010/2011,2010-12-12,8529,8530,3,0
11093,2010/2011,2011-01-19,8636,9880,3,2
11094,2010/2011,2010-12-11,10233,9875,0,1
11095,2010/2011,2010-12-11,8540,10167,3,1
11096,2010/2011,2010-12-12,8686,9976,1,0
11097,2010/2011,2010-12-19,8530,9858,1,0
11098,2010/2011,2010-12-18,9880,8529,1,0
11099,2010/2011,2010-12-19,9976,8540,1,1
11100,2010/2011,2011-02-16,8535,8636,1,2
11101,2010/2011,2010-12-19,8543,8600,3,2
11102,2010/2011,2010-12-19,9875,9888,1,0
11103,2010/2011,2010-12-19,8533,9885,1,1
11104,2010/2011,2010-12-19,10167,9857,0,0
11105,2010/2011,2011-02-16,9882,10233,0,1
11106,2010/2011,2010-12-18,8564,8686,0,1
11107,2010/2011,2011-01-06,10233,8543,0,0
11108,2010/2011,2011-01-06,8540,9882,3,0
11109,2010/2011,2011-01-06,9888,9976,0,1
11110,2010/2011,2011-01-06,9885,10167,1,4
11111,2010/2011,2011-01-06,9858,9880,1,2
11112,2010/2011,2011-01-06,8636,9875,3,1
11113,2010/2011,2011-01-06,8529,8564,0,1
11114,2010/2011,2011-01-06,9857,8535,1,1
11115,2010/2011,2011-01-06,8686,8530,4,2
11116,2010/2011,2011-01-06,8600,8533,2,0
11117,2010/2011,2011-01-09,9976,9857,0,2
11118,2010/2011,2011-01-09,10167,8529,1,2
11119,2010/2011,2011-01-09,9880,10233,0,0
11120,2010/2011,2011-01-09,9882,8686,2,1
11121,2010/2011,2011-01-09,9875,9885,3,0
11122,2010/2011,2011-01-09,8530,8636,1,2
11123,2010/2011,2011-01-09,8543,9888,1,2
11124,2010/2011,2011-01-09,8564,8600,4,4
11125,2010/2011,2011-01-09,8533,8540,0,0
11126,2010/2011,2011-01-09,8535,9858,3,2
11127,2010/2011,2010-09-12,9875,9976,2,2
11128,2010/2011,2010-09-12,9888,8535,1,0
11129,2010/2011,2010-09-12,8543,9857,3,1
11130,2010/2011,2010-09-12,9885,9882,3,3
11131,2010/2011,2010-09-11,8636,8600,2,1
11132,2010/2011,2010-09-12,10233,8533,1,3
11133,2010/2011,2010-09-11,9880,8564,2,0
11134,2010/2011,2010-09-12,8530,10167,2,1
11135,2010/2011,2010-09-11,8529,8686,5,1
11136,2010/2011,2010-09-12,9858,8540,3,2
11137,2010/2011,2011-01-16,9885,9976,2,1
11138,2010/2011,2011-01-16,8530,8533,1,1
11139,2010/2011,2011-01-15,9875,8535,0,0
11140,2010/2011,2011-01-16,10233,8600,2,4
11141,2010/2011,2011-01-15,8636,9857,4,1
11142,2010/2011,2011-01-16,8543,9882,1,0
11143,2010/2011,2011-01-16,9880,8686,0,1
11144,2010/2011,2011-01-16,9888,8564,1,1
11145,2010/2011,2011-01-16,8529,8540,3,1
11146,2010/2011,2011-01-16,9858,10167,2,0
11147,2010/2011,2011-01-23,8533,10233,0,0
11148,2010/2011,2011-01-23,8600,8636,3,1
11149,2010/2011,2011-01-23,8564,9880,2,0
11150,2010/2011,2011-01-23,9882,9885,0,0
11151,2010/2011,2011-01-22,8540,9858,1,0
11152,2010/2011,2011-01-23,9857,8543,3,1
11153,2010/2011,2011-01-22,10167,8530,2,0
11154,2010/2011,2011-01-23,8535,9888,1,1
11155,2010/2011,2011-01-23,9976,9875,0,2
11156,2010/2011,2011-01-22,8686,8529,3,0
11157,2010/2011,2011-01-30,9875,9882,4,0
11158,2010/2011,2011-02-23,9857,8686,0,1
11159,2010/2011,2011-01-30,9885,8600,1,2
11160,2010/2011,2011-01-30,10233,10167,3,1
11161,2010/2011,2011-01-30,8636,8540,3,2
11162,2010/2011,2011-01-29,8530,8564,0,2
11163,2010/2011,2011-01-30,9858,8533,0,3
11164,2010/2011,2011-01-29,8543,8535,2,0
11165,2010/2011,2011-01-30,9888,9880,1,1
11166,2010/2011,2011-01-30,8529,9976,2,1
11167,2010/2011,2011-02-01,8564,8543,0,0
11168,2010/2011,2011-02-02,8600,9857,1,1
11169,2010/2011,2011-02-02,8686,9858,1,1
11170,2010/2011,2011-02-02,8533,9875,2,0
11171,2010/2011,2011-02-02,9882,8529,0,1
11172,2010/2011,2011-02-03,9976,8636,0,3
11173,2010/2011,2011-02-02,9880,8530,1,1
11174,2010/2011,2011-02-02,8535,10233,1,0
11175,2010/2011,2011-02-02,8540,9885,2,1
11176,2010/2011,2011-02-02,10167,9888,0,1
11177,2010/2011,2011-02-05,8529,9885,1,3
11178,2010/2011,2011-02-05,8600,9882,2,0
11179,2010/2011,2011-02-06,10167,8535,1,1
11180,2010/2011,2011-02-06,8636,8686,5,3
11181,2010/2011,2011-02-06,9857,8530,1,0
11182,2010/2011,2011-02-06,8543,8533,1,1
11183,2010/2011,2011-02-06,10233,8564,1,1
11184,2010/2011,2011-02-06,9888,8540,2,4
11185,2010/2011,2011-02-06,9875,9880,2,0
11186,2010/2011,2011-02-06,9858,9976,2,0
11187,2010/2011,2011-02-13,9880,8600,0,3
11188,2010/2011,2011-02-13,9885,8636,1,0
11189,2010/2011,2011-02-13,8540,8535,2,4
11190,2010/2011,2011-02-12,8564,10167,4,0
11191,2010/2011,2011-02-12,8686,9875,0,2
11192,2010/2011,2011-02-13,8530,9888,3,2
11193,2010/2011,2011-02-13,9858,8543,0,2
11194,2010/2011,2011-02-13,9882,9857,3,1
11195,2010/2011,2011-02-13,9976,10233,0,0
11196,2010/2011,2011-02-13,8529,8533,4,1
11197,2010/2011,2011-02-20,8600,9858,0,0
11198,2010/2011,2011-02-19,8636,8529,1,0
11199,2010/2011,2011-02-20,8543,9976,1,0
11200,2010/2011,2011-02-20,9875,8530,1,0
11201,2010/2011,2011-02-20,8535,9882,0,0
11202,2010/2011,2011-02-20,10233,8686,4,3
11203,2010/2011,2011-02-19,9857,8540,1,0
11204,2010/2011,2011-02-20,8533,8564,1,2
11205,2010/2011,2011-02-20,9888,9885,2,0
11206,2010/2011,2011-02-20,10167,9880,2,2
11207,2010/2011,2011-02-27,8530,10233,2,1
11208,2010/2011,2011-02-27,8686,10167,2,2
11209,2010/2011,2011-02-27,9858,9888,2,2
11210,2010/2011,2011-02-27,9882,8636,0,2
11211,2010/2011,2011-02-27,9880,8533,1,0
11212,2010/2011,2011-02-28,8564,9875,3,0
11213,2010/2011,2011-02-27,9976,8535,1,1
11214,2010/2011,2011-02-26,9885,9857,0,2
11215,2010/2011,2011-02-27,8540,8600,0,7
11216,2010/2011,2011-02-27,8529,8543,1,0
11217,2010/2011,2011-03-04,9888,8686,1,2
11218,2010/2011,2011-03-06,8533,10167,0,0
11219,2010/2011,2011-03-06,8636,10233,5,2
11220,2010/2011,2011-03-05,9885,8564,0,1
11221,2010/2011,2011-03-06,8543,8540,2,0
11222,2010/2011,2011-03-06,9882,9880,2,3
11223,2010/2011,2011-03-06,8535,8530,3,0
11224,2010/2011,2011-03-06,9857,8529,2,2
11225,2010/2011,2011-03-06,9875,9858,0,0
11226,2010/2011,2011-03-06,8600,9976,1,0
11227,2010/2011,2011-03-13,8529,8600,0,4
11228,2010/2011,2011-03-13,10167,9875,1,3
11229,2010/2011,2011-03-13,8530,9882,1,0
11230,2010/2011,2011-03-12,9880,9885,2,2
11231,2010/2011,2011-03-13,9888,9857,0,1
11232,2010/2011,2011-03-13,8686,8543,2,0
11233,2010/2011,2011-03-13,8533,8535,0,1
11234,2010/2011,2011-03-13,8564,9976,1,1
11235,2010/2011,2011-03-13,10233,8540,1,0
11236,2010/2011,2011-03-11,9858,8636,1,1
11237,2010/2011,2010-09-19,8600,9885,0,4
11238,2010/2011,2010-09-19,9882,9875,1,2
11239,2010/2011,2010-09-19,8686,9857,2,2
11240,2010/2011,2010-09-19,10167,10233,1,1
11241,2010/2011,2010-09-19,8540,8636,1,2
11242,2010/2011,2010-09-18,8564,8530,1,1
11243,2010/2011,2010-09-18,8535,8543,1,2
11244,2010/2011,2010-09-19,8533,9858,0,1
11245,2010/2011,2010-09-19,9880,9888,1,0
11246,2010/2011,2010-09-19,9976,8529,0,0
11247,2010/2011,2011-03-20,9875,8529,2,1
11248,2010/2011,2011-03-20,8535,8686,2,2
11249,2010/2011,2011-03-20,9882,10167,0,1
11250,2010/2011,2011-03-20,9885,9858,2,1
11251,2010/2011,2011-03-19,8540,8564,1,0
11252,2010/2011,2011-03-20,9857,10233,1,1
11253,2010/2011,2011-03-20,8636,9888,1,0
11254,2010/2011,2011-03-20,8600,8530,2,0
11255,2010/2011,2011-03-20,9976,8533,1,2
11256,2010/2011,2011-03-19,8543,9880,1,0
11257,2010/2011,2011-04-03,9875,8543,4,3
11258,2010/2011,2011-04-03,8530,8540,4,0
11259,2010/2011,2011-04-03,9888,8600,2,0
11260,2010/2011,2011-04-03,8686,9885,0,2
11261,2010/2011,2011-04-02,8564,8636,3,0
11262,2010/2011,2011-04-03,8533,9882,0,0
11263,2010/2011,2011-04-03,9880,8535,2,2
11264,2010/2011,2011-04-03,10233,8529,0,1
11265,2010/2011,2011-04-02,9858,9857,3,1
11266,2010/2011,2011-04-03,10167,9976,1,2
11267,2010/2011,2011-04-09,8600,8686,1,2
11268,2010/2011,2011-04-10,9976,8530,1,1
11269,2010/2011,2011-04-10,8543,10167,2,0
11270,2010/2011,2011-04-10,9857,9875,0,2
11271,2010/2011,2011-04-10,8535,8564,1,2
11272,2010/2011,2011-04-10,9885,10233,3,2
11273,2010/2011,2011-04-10,9882,9888,1,2
11274,2010/2011,2011-04-09,8636,8533,2,0
11275,2010/2011,2011-04-10,8529,9858,1,1
11276,2010/2011,2011-04-10,8540,9880,2,2
11277,2010/2011,2011-04-17,8535,9885,0,0
11278,2010/2011,2011-04-17,9888,8529,3,3
11279,2010/2011,2011-04-17,10233,9858,3,0
11280,2010/2011,2011-04-16,10167,8636,2,0
11281,2010/2011,2011-04-17,8530,8543,1,4
11282,2010/2011,2011-04-17,8533,9857,2,0
11283,2010/2011,2011-04-16,8686,8540,2,3
11284,2010/2011,2011-04-17,9875,8600,1,2
11285,2010/2011,2011-04-17,9880,9976,1,0
11286,2010/2011,2011-04-16,8564,9882,3,0
11287,2010/2011,2011-04-23,10233,9888,4,2
11288,2010/2011,2011-04-23,8636,8543,2,1
11289,2010/2011,2011-04-23,9858,8564,0,1
11290,2010/2011,2011-04-23,8529,8535,1,2
11291,2010/2011,2011-04-23,8540,9875,2,1
11292,2010/2011,2011-04-23,9857,9880,0,2
11293,2010/2011,2011-04-23,9976,9882,0,1
11294,2010/2011,2011-04-23,8600,10167,0,2
11295,2010/2011,2011-04-23,8686,8533,1,0
11296,2010/2011,2011-04-23,9885,8530,2,2
11297,2010/2011,2011-05-01,8530,8529,2,0
11298,2010/2011,2011-04-30,9875,10233,1,0
11299,2010/2011,2011-05-01,8564,9857,1,0
11300,2010/2011,2011-05-01,10167,8540,3,1
11301,2010/2011,2011-05-01,9882,9858,3,3
11302,2010/2011,2011-05-01,8535,8600,5,2
11303,2010/2011,2011-05-01,9976,8686,2,3
11304,2010/2011,2011-05-02,8543,9885,0,1
11305,2010/2011,2011-04-30,9880,8636,1,2
11306,2010/2011,2011-05-01,8533,9888,1,0
11307,2010/2011,2011-05-08,8636,8535,3,1
11308,2010/2011,2011-05-07,8686,8564,0,0
11309,2010/2011,2011-05-08,8600,8543,2,1
11310,2010/2011,2011-05-08,9888,9875,2,1
11311,2010/2011,2011-05-08,9857,10167,0,0
11312,2010/2011,2011-05-08,10233,9882,2,1
11313,2010/2011,2011-05-07,8540,9976,2,1
11314,2010/2011,2011-05-09,9885,8533,2,2
11315,2010/2011,2011-05-08,9858,8530,1,2
11316,2010/2011,2011-05-08,8529,9880,0,2
11317,2010/2011,2011-05-15,8535,9857,1,1
11318,2010/2011,2011-05-15,8533,8600,0,2
11319,2010/2011,2011-05-14,8543,10233,4,2
11320,2010/2011,2011-05-15,9875,8636,1,1
11321,2010/2011,2011-05-14,8564,8529,4,1
11322,2010/2011,2011-05-15,8530,8686,2,1
11323,2010/2011,2011-05-15,9880,9858,1,0
11324,2010/2011,2011-05-15,9882,8540,1,2
11325,2010/2011,2011-05-15,10167,9885,1,0
11326,2010/2011,2011-05-15,9976,9888,0,2
11327,2010/2011,2011-05-22,8686,9882,3,1
11328,2010/2011,2011-05-22,8529,10167,1,1
11329,2010/2011,2011-05-22,9888,8543,2,4
11330,2010/2011,2011-05-22,9857,9976,0,4
11331,2010/2011,2011-05-22,9885,9875,2,2
11332,2010/2011,2011-05-22,8636,8530,3,1
11333,2010/2011,2011-05-22,8600,8564,0,0
11334,2010/2011,2011-05-22,8540,8533,1,3
11335,2010/2011,2011-05-22,9858,8535,2,2
11336,2010/2011,2011-05-22,10233,9880,3,2
11337,2010/2011,2010-09-22,9875,8533,1,3
11338,2010/2011,2010-09-22,9888,10167,1,1
11339,2010/2011,2010-09-22,8543,8564,1,1
11340,2010/2011,2010-09-23,9885,8540,1,3
11341,2010/2011,2010-09-22,8636,9976,4,0
11342,2010/2011,2010-09-22,10233,8535,1,1
11343,2010/2011,2010-09-22,8530,9880,2,0
11344,2010/2011,2010-09-22,8529,9882,0,0
11345,2010/2011,2010-09-22,9858,8686,2,1
11346,2010/2011,2010-09-22,9857,8600,2,1
11347,2010/2011,2010-09-26,9882,8600,0,0
11348,2010/2011,2010-09-25,8686,8636,1,0
11349,2010/2011,2010-09-26,8540,9888,2,2
11350,2010/2011,2010-09-25,8564,10233,1,0
11351,2010/2011,2010-09-26,9885,8529,4,2
11352,2010/2011,2010-09-26,8535,10167,2,0
11353,2010/2011,2010-09-26,8533,8543,0,1
11354,2010/2011,2010-09-26,9880,9875,1,4
11355,2010/2011,2010-09-26,8530,9857,1,1
11356,2010/2011,2010-09-26,9976,9858,2,1
11357,2010/2011,2010-10-03,9888,8530,1,0
11358,2010/2011,2010-10-03,9875,8686,2,0
11359,2010/2011,2010-10-02,10167,8564,0,1
11360,2010/2011,2010-10-02,8600,9880,1,0
11361,2010/2011,2010-10-03,8543,9858,1,0
11362,2010/2011,2010-10-03,8636,9885,0,0
11363,2010/2011,2010-10-03,10233,9976,2,1
11364,2010/2011,2010-10-03,8535,8540,1,2
11365,2010/2011,2010-10-03,8533,8529,0,0
11366,2010/2011,2010-10-03,9857,9882,1,1
11367,2010/2011,2010-10-16,8564,8533,3,1
11368,2010/2011,2010-10-17,8540,9857,4,1
11369,2010/2011,2010-10-16,8686,10233,2,1
11370,2010/2011,2010-10-17,9882,8535,2,1
11371,2010/2011,2010-10-17,9885,9888,4,0
11372,2010/2011,2010-10-17,9880,10167,1,1
11373,2010/2011,2010-10-17,8530,9875,1,1
11374,2010/2011,2010-10-17,8529,8636,0,1
11375,2010/2011,2010-10-17,9858,8600,0,1
11376,2010/2011,2010-10-17,9976,8543,0,2
11377,2010/2011,2010-10-25,9875,8564,1,2
11378,2010/2011,2010-10-24,10167,8686,0,0
11379,2010/2011,2010-10-24,8600,8540,2,1
11380,2010/2011,2010-10-24,8533,9880,2,1
11381,2010/2011,2010-10-24,9888,9858,2,1
11382,2010/2011,2010-10-24,8543,8529,2,1
11383,2010/2011,2010-10-24,8636,9882,1,1
11384,2010/2011,2010-10-24,10233,8530,1,0
11385,2010/2011,2010-10-23,8535,9976,2,1
11386,2010/2011,2010-10-24,9857,9885,0,0
11387,2010/2011,2010-10-30,8686,9888,2,0
11388,2010/2011,2010-10-31,10167,8533,0,0
11389,2010/2011,2010-10-31,8540,8543,0,1
11390,2010/2011,2010-10-30,8564,9885,1,2
11391,2010/2011,2010-10-29,10233,8636,0,1
11392,2010/2011,2010-10-31,9880,9882,0,1
11393,2010/2011,2010-10-31,8530,8535,0,0
11394,2010/2011,2010-10-31,8529,9857,2,0
11395,2010/2011,2010-10-31,9858,9875,0,1
11396,2010/2011,2010-10-31,9976,8600,0,2
11397,2011/2012,2011-12-21,8524,9880,4,1
11398,2011/2012,2011-12-21,9857,8686,0,2
11399,2011/2012,2011-12-20,8529,8564,0,2
11400,2011/2012,2011-12-21,8636,9888,4,1
11401,2011/2012,2011-12-21,8543,8533,0,0
11402,2011/2012,2011-12-21,9875,10233,6,1
11403,2011/2012,2011-12-21,6269,8540,2,2
11404,2011/2012,2011-12-21,10167,8530,3,3
11405,2011/2012,2011-12-20,8551,8535,0,0
11406,2011/2012,2011-12-21,8600,9885,0,0
11407,2011/2012,2011-10-30,9857,8524,3,1
11408,2011/2012,2011-10-30,8529,8543,0,3
11409,2011/2012,2011-10-29,8530,9875,2,1
11410,2011/2012,2011-10-30,8535,10233,1,0
11411,2011/2012,2011-10-29,8636,9885,1,2
11412,2011/2012,2011-10-30,9888,6269,1,1
11413,2011/2012,2011-10-30,10167,9880,2,0
11414,2011/2012,2011-10-29,8686,8564,2,3
11415,2011/2012,2011-10-30,8551,8533,4,1
11416,2011/2012,2011-10-30,8600,8540,1,0
11417,2011/2012,2011-11-06,8524,8529,1,0
11418,2011/2012,2011-11-06,9880,9888,0,1
11419,2011/2012,2011-11-06,8533,8535,1,0
11420,2011/2012,2011-12-13,10233,8636,0,1
11421,2011/2012,2011-11-06,8543,10167,1,0
11422,2011/2012,2011-11-06,8564,8530,4,0
11423,2011/2012,2011-11-29,9875,9885,3,3
11424,2011/2012,2011-11-05,6269,8686,0,2
11425,2011/2012,2011-11-05,8540,9857,3,1
11426,2011/2012,2011-11-06,8600,8551,2,1
11427,2011/2012,2011-11-20,9857,9880,0,1
11428,2011/2012,2011-11-19,8535,8564,0,0
11429,2011/2012,2011-11-20,8530,8533,1,2
11430,2011/2012,2011-11-20,10233,6269,1,0
11431,2011/2012,2011-11-19,8636,8529,2,1
11432,2011/2012,2011-11-20,9885,8540,3,0
11433,2011/2012,2011-11-19,9875,8543,0,0
11434,2011/2012,2011-11-20,10167,8600,2,0
11435,2011/2012,2011-11-20,8686,9888,2,1
11436,2011/2012,2011-11-20,8551,8524,2,2
11437,2011/2012,2011-11-26,8524,9875,1,1
11438,2011/2012,2011-11-27,8529,9857,1,1
11439,2011/2012,2011-11-27,9880,10233,2,0
11440,2011/2012,2011-11-26,8543,9885,0,1
11441,2011/2012,2011-11-26,9888,8530,0,1
11442,2011/2012,2011-11-27,8564,8533,4,0
11443,2011/2012,2011-11-26,6269,10167,2,1
11444,2011/2012,2011-11-27,8540,8535,2,0
11445,2011/2012,2011-11-27,8551,8636,0,1
11446,2011/2012,2011-11-25,8600,8686,2,0
11447,2011/2012,2011-12-04,9857,8551,1,0
11448,2011/2012,2011-12-04,8530,8529,0,1
11449,2011/2012,2011-12-04,8533,8524,0,0
11450,2011/2012,2011-12-04,8535,8686,3,0
11451,2011/2012,2011-12-02,10233,8564,0,2
11452,2011/2012,2011-12-04,9885,9880,2,0
11453,2011/2012,2011-12-05,8543,6269,3,0
11454,2011/2012,2011-12-03,9875,9888,4,2
11455,2011/2012,2011-12-04,10167,8540,0,0
11456,2011/2012,2011-12-03,8636,8600,0,1
11457,2011/2012,2011-12-11,8524,8530,1,1
11458,2011/2012,2011-12-11,9857,8564,2,2
11459,2011/2012,2011-12-11,8529,10167,0,0
