Ad System,Day,Campaign ID,Group ID,Ad ID,Keyword ID,Cost,Shows,Clicks
yandex.direct,2019-03-04,1329647,167879033,408702067,572135937,0.0,66,0
yandex.direct,2019-03-04,1329615,167879077,414198669,572134097,0.0,7,0
yandex.direct,2019-03-04,1329623,167879329,408701737,572135741,0.0,1,0
yandex.direct,2019-03-04,1329641,167879335,408701421,572133053,0.0,1,0
yandex.direct,2019-03-04,1329615,167879065,414198645,572133979,0.0,4,0
yandex.direct,2019-03-04,1329637,167879371,408701441,572135905,0.0,2,0
google.adwords,2019-03-04,1329705,167881797,414199651,572140667,0.0,14,0
yandex.direct,2019-03-04,1329625,167879087,408701711,572132615,0.0,134,0
yandex.direct,2019-03-04,1329625,167879087,408701713,572132655,0.0,1,0
yandex.direct,2019-03-04,1329615,167879063,414198641,572133929,0.0,26,0
yandex.direct,2019-03-04,1329643,167879101,408701841,572134217,0.0,16,0
yandex.direct,2019-03-04,1329625,167879081,408701701,572132381,0.0,10,0
google.adwords,2019-03-04,1329665,167881507,414199077,572141561,0.0,2,0
yandex.direct,2019-03-04,1329639,167879127,408702053,572134297,0.0,7,0
yandex.direct,2019-03-04,1329625,167879085,408701707,572132437,0.0,34,0
yandex.direct,2019-03-04,1329631,167879187,408702127,572134689,0.0,1,0
yandex.direct,2019-03-04,1329637,167879375,408701459,572135929,0.0,1,0
yandex.direct,2019-03-04,1329625,167879085,408701709,572132477,0.0,19,0
yandex.direct,2019-03-04,1329613,167879307,414198671,572135399,0.0,4,0
yandex.direct,2019-03-04,1329641,167879345,408701993,572133109,0.0,1,0
yandex.direct,2019-03-04,1329633,167879417,408701667,572133483,0.0,1,0
yandex.direct,2019-03-04,1329637,167879371,408701445,572135909,35.03,1,1
yandex.direct,2019-03-04,1329623,167879329,408701735,572135629,35.98,5,1
yandex.direct,2019-03-04,1329613,167879311,414198635,572135493,0.0,4,0
yandex.direct,2019-03-04,1329615,167879063,414198639,572133919,26.25,20,1
google.adwords,2019-03-04,1329697,167881713,408706989,572139267,120.51,2,1
google.adwords,2019-03-04,1329693,167881757,414199569,572141151,0.0,16,0
yandex.direct,2019-03-04,1329623,167879331,408701739,572135871,0.0,1,0
yandex.direct,2019-03-04,1329625,167879081,408701701,572132385,0.0,26,0
yandex.direct,2019-03-04,1329631,167879243,408701303,572135029,14.09,21,1
yandex.direct,2019-03-04,1329611,167879047,408702099,572133831,10.16,156,1
yandex.direct,2019-03-04,1329635,167879159,414198709,572134487,0.0,4,0
yandex.direct,2019-03-04,1329643,167879101,408701839,572134223,0.0,1,0
yandex.direct,2019-03-04,1329625,167879085,408701709,572132517,0.0,1,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132751,0.0,21,0
yandex.direct,2019-03-04,1329627,167879135,408701915,572132885,0.0,12,0
yandex.direct,2019-03-04,1329631,167879233,408701281,572134945,78.37,8,5
yandex.direct,2019-03-04,1329633,167879387,408701995,572133349,0.0,1,0
google.adwords,2019-03-04,1329663,167881609,414199301,572141235,0.0,7,0
google.adwords,2019-03-04,1329691,167881573,414199219,572141829,0.0,1,0
yandex.direct,2019-03-04,1329609,167879293,408701495,572132933,0.0,1,0
yandex.direct,2019-03-04,1329637,167879375,408701457,572135931,0.0,9,0
google.adwords,2019-03-04,1329679,167881477,414199023,572141341,234.09,4,1
yandex.direct,2019-03-04,1329623,167879331,408701739,572135833,0.0,1,0
yandex.direct,2019-03-04,1329639,167879131,408701807,572134319,0.0,1,0
yandex.direct,2019-03-04,1329647,167879031,408702021,572135935,0.0,2,0
yandex.direct,2019-03-04,1329635,167879167,408701531,572134615,0.0,1,0
yandex.direct,2019-03-04,1329611,167879049,408701553,572133843,0.0,1,0
yandex.direct,2019-03-04,1329637,167879369,408701439,572135893,0.0,17,0
yandex.direct,2019-03-04,1329635,167879171,408701633,572134635,0.0,1,0
google.adwords,2019-03-04,1329667,167881625,414199325,572139937,0.0,1,0
yandex.direct,2019-03-04,1329611,167879047,408702099,572133821,0.0,10,0
yandex.direct,2019-03-04,1329611,167879057,408701853,572133885,0.0,10,0
yandex.direct,2019-03-04,1329641,167879337,408701429,572133057,0.0,2,0
yandex.direct,2019-03-04,1329621,167879121,408702011,572132715,0.0,31,0
google.adwords,2019-03-04,1329689,167881679,414199385,572140089,270.4,1,1
yandex.direct,2019-03-04,1329609,167879303,408701517,572132993,32.11,5,1
yandex.direct,2019-03-04,1329631,167879217,408701251,572134815,0.0,1,0
yandex.direct,2019-03-04,1329625,167879085,408701707,572132415,0.0,86,0
google.adwords,2019-03-04,1329667,167881625,414199325,572141545,0.0,1,0
google.adwords,2019-03-04,1329663,167881609,414199301,572139539,0.0,1,0
yandex.direct,2019-03-04,1329623,167879329,408701735,572135751,0.0,1,0
yandex.direct,2019-03-04,1329613,167879307,414198671,572135379,0.0,3,0
yandex.direct,2019-03-04,1329625,167879083,408701705,572132403,0.0,1,0
yandex.direct,2019-03-04,1329643,167879089,408701811,572134155,8.6,15,1
yandex.direct,2019-03-04,1329643,167879107,408701407,572134249,0.0,1,0
yandex.direct,2019-03-04,1329635,167879161,408701989,572134509,0.0,1,0
google.adwords,2019-03-04,1329663,167881617,414199285,572141177,0.0,1,0
yandex.direct,2019-03-04,1329635,167879145,408701579,572134363,0.0,2,0
yandex.direct,2019-03-04,1329633,167879389,408701557,572133363,0.0,2,0
yandex.direct,2019-03-04,1329615,167879067,414198649,572134037,0.0,100,0
yandex.direct,2019-03-04,1329615,167879063,414198641,572133933,0.0,1,0
yandex.direct,2019-03-04,1329637,167879375,408701459,572135917,0.0,1,0
yandex.direct,2019-03-04,1329639,167879125,408701787,572134291,0.0,10,0
yandex.direct,2019-03-04,1329623,167879329,408701735,572340597,0.0,2,0
yandex.direct,2019-03-04,1329631,167879233,408701281,572134943,0.0,2,0
google.adwords,2019-03-04,1329661,167881463,414198979,572141179,0.0,1,0
yandex.direct,2019-03-04,1329625,167879087,408701713,572132653,0.0,1,0
google.adwords,2019-03-04,1329677,167881647,408706917,572980021,0.0,4,0
google.adwords,2019-03-04,1329697,167881713,408706987,572140223,0.0,3,0
yandex.direct,2019-03-04,1329611,167879047,408702101,572133825,0.0,1,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132765,0.0,2,0
yandex.direct,2019-03-04,1329631,167879193,408702141,572134725,0.0,2,0
yandex.direct,2019-03-04,1329641,167879337,408701431,572133069,0.0,1,0
google.adwords,2019-03-04,1329701,167881739,414199515,572141651,0.0,3,0
google.adwords,2019-03-04,1329693,167881767,414199571,572141853,0.0,1,0
yandex.direct,2019-03-04,1329645,167879287,408701777,572135343,0.0,2,0
yandex.direct,2019-03-04,1329609,167879297,408701501,572132951,0.0,2,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132741,39.82,293,2
yandex.direct,2019-03-04,1329629,167879133,408701923,572132763,0.0,5,0
google.adwords,2019-03-04,1329697,167881717,408706983,572141717,79.44,2,1
yandex.direct,2019-03-04,1329641,167879337,408701429,572133079,0.0,5,0
yandex.direct,2019-03-04,1329609,167879295,408701497,572132941,0.0,1,0
google.adwords,2019-03-04,1329689,167881681,414199381,572139295,33.98,2,1
yandex.direct,2019-03-04,1329639,167879125,408701789,572134285,0.0,1,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132767,0.0,2,0
yandex.direct,2019-03-04,1329623,167879329,408701735,572135661,0.0,4,0
yandex.direct,2019-03-04,1329625,167879087,408701711,572132603,0.0,4,0
yandex.direct,2019-03-04,1329629,167879133,408701925,572132761,0.0,9,0
yandex.direct,2019-03-04,1329621,167879119,408702009,572132689,47.52,168,2
yandex.direct,2019-03-04,1329629,167879133,408701923,572132809,0.0,65,0
yandex.direct,2019-03-04,1329635,167879145,408701579,572134377,14.61,3,1
yandex.direct,2019-03-04,1329629,167879133,408701925,572132803,4.36,117,1
yandex.direct,2019-03-04,1329613,167879307,414198673,572135411,0.0,1,0
google.adwords,2019-03-04,1329691,167881575,414199215,572141749,0.0,1,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132807,0.0,1,0
yandex.direct,2019-03-04,1329615,167879071,414198659,572134071,0.0,27,0
yandex.direct,2019-03-04,1329643,167879105,408701401,572134247,0.0,2,0
google.adwords,2019-03-04,1329699,167881551,414199141,572141663,0.0,1,0
yandex.direct,2019-03-04,1329647,167879033,408702067,572135941,0.0,4,0
yandex.direct,2019-03-04,1329639,167879127,408702053,572134303,0.0,17,0
yandex.direct,2019-03-04,1329625,167879087,408701711,572132663,0.0,5,0
yandex.direct,2019-03-04,1329641,167879347,408701467,572133131,0.0,5,0
yandex.direct,2019-03-04,1329635,167879171,408701633,572134647,0.0,1,0
yandex.direct,2019-03-04,1329615,167879065,414198645,572133973,0.0,7,0
yandex.direct,2019-03-04,1329637,167879375,408701463,572135931,0.0,5,0
yandex.direct,2019-03-04,1329615,167879065,414198645,572133969,92.0,84,1
yandex.direct,2019-03-04,1329611,167879047,408702099,572133813,0.0,1,0
yandex.direct,2019-03-04,1329621,167879121,408702011,572132713,31.25,356,2
yandex.direct,2019-03-04,1329631,167879271,408701359,572135191,0.0,4,0
google.adwords,2019-03-04,1329697,167881713,408706989,572140223,0.0,2,0
yandex.direct,2019-03-04,1329643,167879093,408701823,572134183,0.0,1,0
yandex.direct,2019-03-04,1329623,167879329,408701737,572340597,0.0,6,0
yandex.direct,2019-03-04,1329639,167879127,408702051,572134297,0.0,13,0
yandex.direct,2019-03-04,1329647,167879033,408702067,572135947,0.0,21,0
google.adwords,2019-03-04,1329691,167881575,414199215,572141885,0.0,4,0
yandex.direct,2019-03-04,1329631,167879233,408701281,572134915,0.0,1,0
yandex.direct,2019-03-04,1329629,167879133,408701925,572132801,0.0,2,0
yandex.direct,2019-03-04,1329645,167879277,408702073,572135255,0.0,3,0
yandex.direct,2019-03-04,1329641,167879351,408701473,572133137,0.0,8,0
google.adwords,2019-03-04,1329689,167881707,414199459,572140937,0.0,2,0
google.adwords,2019-03-04,1329693,167881757,414199569,572141749,33.62,1,1
yandex.direct,2019-03-04,1329629,167879133,408701923,572132795,11.63,810,1
yandex.direct,2019-03-04,1329647,167879043,408702043,572136055,0.0,624,0
yandex.direct,2019-03-04,1329643,167879103,408701845,572134237,0.0,1,0
yandex.direct,2019-03-04,1329635,167879145,408701577,572134365,416.66,8,5
google.adwords,2019-03-04,1329685,167881801,414199669,572140553,0.0,2,0
yandex.direct,2019-03-04,1329619,167879363,408701389,572133185,0.0,7,0
yandex.direct,2019-03-04,1329623,167879331,408701739,572135837,0.0,1,0
google.adwords,2019-03-04,1329663,167881605,414199277,572141179,0.0,1,0
yandex.direct,2019-03-04,1329615,167879063,414198641,572133941,0.0,5,0
yandex.direct,2019-03-04,1329623,167879329,408701735,572135733,0.0,3,0
yandex.direct,2019-03-04,1329637,167879373,408701449,572135911,0.0,6,0
yandex.direct,2019-03-04,1329631,167879271,408701357,572135215,0.0,2,0
yandex.direct,2019-03-04,1329635,167879161,408701987,572134503,0.0,2,0
yandex.direct,2019-03-04,1329631,167879197,408702149,572134745,0.0,1,0
yandex.direct,2019-03-04,1329615,167879073,414198665,572134091,41.82,218,1
yandex.direct,2019-03-04,1329615,167879063,414198641,572133923,0.0,4,0
yandex.direct,2019-03-04,1329625,167879081,408701699,572132389,0.0,29,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132757,0.0,2,0
yandex.direct,2019-03-04,1329631,167879235,408701285,572134959,0.0,2,0
yandex.direct,2019-03-04,1329635,167879167,408701525,572134613,0.0,2,0
yandex.direct,2019-03-04,1329639,167879125,408701785,572134293,0.0,58,0
yandex.direct,2019-03-04,1329633,167879409,408701647,572133437,0.0,1,0
yandex.direct,2019-03-04,1329621,167879117,408702003,572132677,0.0,10,0
yandex.direct,2019-03-04,1329625,167879087,408701713,572132647,0.0,1,0
yandex.direct,2019-03-04,1329633,167879405,408701639,572133429,16.62,445,1
yandex.direct,2019-03-04,1329623,167879331,408701739,572135781,0.0,1,0
yandex.direct,2019-03-04,1329647,167879043,408702043,572136039,0.0,1,0
yandex.direct,2019-03-04,1329647,167879043,408702043,572136057,0.0,157,0
yandex.direct,2019-03-04,1329639,167879125,408701785,572134291,0.0,70,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132773,0.0,8,0
yandex.direct,2019-03-04,1329611,167879047,408702101,572133827,0.0,1,0
google.adwords,2019-03-04,1329665,167881517,414199071,572141569,0.0,1,0
yandex.direct,2019-03-04,1329621,167879117,408702003,572132679,0.0,1,0
yandex.direct,2019-03-04,1329625,167879085,408701707,572132529,0.0,1,0
yandex.direct,2019-03-04,1329613,167879321,414198697,572135573,0.0,1,0
yandex.direct,2019-03-04,1329631,167879257,408701331,572135109,0.0,5,0
yandex.direct,2019-03-04,1329647,167879043,408702045,572136047,0.0,55,0
yandex.direct,2019-03-04,1329635,167879163,408701617,572134527,0.0,1,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132805,0.0,4,0
yandex.direct,2019-03-04,1329629,167879133,408701923,572132799,0.0,2,0
yandex.direct,2019-03-04,1329635,167879149,414198675,572134385,0.0,2,0
yandex.direct,2019-03-04,1329635,167879149,414198677,572134387,0.0,2,0
google.adwords,2019-03-04,1329689,167881705,414199455,572139683,0.0,1,0
google.adwords,2019-03-04,1329663,167881605,414199277,572141237,48.32,4,2
yandex.direct,2019-03-04,1329643,167879089,408701811,572134159,0.0,2,0
google.adwords,2019-03-04,1329689,167881669,414199405,572141163,0.0,2,0
yandex.direct,2019-03-04,1329627,167879135,408701917,572132823,0.0,1,0
google.adwords,2019-03-04,1329693,167881775,414199611,572141595,0.88,4,1
google.adwords,2019-03-04,1329681,167881653,414199359,572141251,0.0,1,0
yandex.direct,2019-03-04,1329615,167879063,414198639,572133939,0.0,2,0
yandex.direct,2019-03-04,1329625,167879085,408701709,572132459,0.0,121,0
yandex.direct,2019-03-04,1329615,167879063,414198639,572133915,0.0,4,0
yandex.direct,2019-03-04,1329625,167879085,408701709,572132415,0.0,21,0
yandex.direct,2019-03-04,1329643,167879089,408701813,572134131,0.0,1,0
google.adwords,2019-03-04,1329693,167881781,414199603,572141405,0.0,4,0
yandex.direct,2019-03-04,1329637,167879371,408701443,572135909,0.0,6,0
google.adwords,2019-03-04,1329685,167881801,414199669,572141619,0.0,1,0
yandex.direct,2019-03-04,1329631,167879195,408702145,572134731,0.0,1,0
yandex.direct,2019-03-04,1329641,167879333,408701419,572133047,0.0,1,0
yandex.direct,2019-03-04,1329639,167879125,408701789,572134287,0.0,4,0
yandex.direct,2019-03-04,1329633,167879435,408702035,572133611,0.0,6,0
yandex.direct,2019-03-04,1329643,167879089,408701813,572134121,0.0,1,0
yandex.direct,2019-03-04,1329613,167879321,414198697,572135575,0.0,4,0
yandex.direct,2019-03-04,1329625,167879087,408701711,572132555,0.0,4,0
yandex.direct,2019-03-04,1329635,167879167,408701527,572134615,0.0,2,0
google.adwords,2019-03-04,1329665,167881515,414199083,572141545,0.0,3,0
yandex.direct,2019-03-04,1329637,167879369,408701433,572135891,0.0,4,0
yandex.direct,2019-03-04,1329635,167879161,408701987,572134505,30.14,1,1
yandex.direct,2019-03-04,1329643,167879095,408701829,572134193,0.0,154,0
yandex.direct,2019-03-04,1329631,167879259,408701335,572135119,0.0,2,0
yandex.direct,2019-03-04,1329643,167879101,408701839,572134231,0.0,4,0
yandex.direct,2019-03-04,1329627,167879135,408701915,572132853,0.0,3,0
yandex.direct,2019-03-04,1329611,167879059,408701895,572133903,0.0,20,0
yandex.direct,2019-03-04,1329637,167879371,408701447,572135907,0.0,1,0
yandex.direct,2019-03-04,1329631,167879257,408701329,572135095,0.0,1,0
yandex.direct,2019-03-04,1329623,167879329,408701737,572135643,0.0,1,0
yandex.direct,2019-03-04,1329611,167879057,408701851,572133901,0.0,2,0
yandex.direct,2019-03-04,1329647,167879043,408702043,572136053,0.0,65,0
yandex.direct,2019-03-04,1329625,167879081,408701699,572132387,0.0,1,0
yandex.direct,2019-03-04,1329633,167879405,408701641,572133429,0.0,214,0
yandex.direct,2019-03-04,1329615,167879063,414198639,572133945,0.0,3,0
yandex.direct,2019-03-04,1329643,167879089,408701813,572134137,0.0,1,0
google.adwords,2019-03-04,1329689,167881681,414199381,572141141,0.0,1,0
yandex.direct,2019-03-04,1329633,167879469,408701935,572133263,0.0,3,0
yandex.direct,2019-03-04,1329647,167879043,408702045,572136057,0.0,12,0
yandex.direct,2019-03-04,1329615,167879069,414198657,572134063,0.0,1,0
yandex.direct,2019-03-04,1329643,167879089,408701811,572134117,0.0,2,0
yandex.direct,2019-03-04,1329613,167879313,414198685,572135527,0.0,1,0
yandex.direct,2019-03-04,1329625,167879087,408701711,572132583,0.0,2,0
yandex.direct,2019-03-04,1329625,167879087,408701711,572132657,0.0,9,0
yandex.direct,2019-03-04,1329613,167879313,414198679,572135501,0.0,1,0
yandex.direct,2019-03-04,1329619,167879363,408701389,572133181,0.0,8,0
yandex.direct,2019-03-04,1329629,167879133,408701925,572132739,0.0,2,0
yandex.direct,2019-03-04,1329613,167879313,414198679,572135527,0.0,1,0
yandex.direct,2019-03-04,1329609,167879301,408702097,572132969,0.0,1,0
google.adwords,2019-03-04,1329661,167881467,414199011,572141235,98.9,2,1
yandex.direct,2019-03-04,1329625,167879081,408701699,572132381,0.0,9,0
yandex.direct,2019-03-04,1329631,167879257,408701329,572135109,17.21,8,1
yandex.direct,2019-03-04,1329625,167879085,408701709,572132551,0.0,12,0
yandex.direct,2019-03-04,1329647,167879043,408702043,572136027,0.0,3,0
yandex.direct,2019-03-04,1329625,167879087,408701711,572132575,0.0,1,0
yandex.direct,2019-03-04,1329633,167879417,408701667,572133481,0.0,1,0
yandex.direct,2019-03-04,1329645,167879277,408702071,572135255,0.0,10,0
yandex.direct,2019-03-04,1329633,167879401,408701623,572133411,0.0,3,0
yandex.direct,2019-03-04,1329641,167879343,408701983,572133095,0.0,1,0
yandex.direct,2019-03-04,1329615,167879071,414198661,572134071,0.0,5,0
yandex.direct,2019-03-04,1329625,167879085,408701707,572132531,0.0,1,0
yandex.direct,2019-03-04,1329609,167879291,408701491,572132929,0.0,1,0
yandex.direct,2019-03-04,1329633,167879419,408701673,572133505,3.56,29,1
yandex.direct,2019-03-04,1329637,167879375,408701459,572135931,0.0,1,0
yandex.direct,2019-03-04,1329639,167879127,408702053,572134307,0.0,41,0
yandex.direct,2019-03-04,1329625,167879085,408701707,572132453,0.0,1,0
yandex.direct,2019-03-04,1329635,167879163,408701615,572134551,0.0,1,0
yandex.direct,2019-03-04,1329621,167879121,408702011,572132717,0.0,14,0
google.adwords,2019-03-04,1329683,167881521,414199105,572141611,0.0,1,0
yandex.direct,2019-03-04,1329623,167879329,408701737,572135733,0.0,3,0
yandex.direct,2019-03-04,1329647,167879033,408702069,572135953,0.0,3,0
yandex.direct,2019-03-04,1329609,167879291,408701489,572132905,59.51,1,1
yandex.direct,2019-03-04,1329611,167879047,408702099,572133819,191.94,2208,15
yandex.direct,2019-03-04,1329625,167879085,408701707,572132459,0.0,97,0
yandex.direct,2019-03-04,1329643,167879093,408701823,572134191,0.0,30,0
google.adwords,2019-03-04,1329669,167881235,414228659,,47.404,1500,3
google.adwords,2019-03-04,1329665,167881515,414199083,572139937,0.0,1,0
yandex.direct,2019-03-04,1329647,167879043,408702043,572136025,0.0,2,0
yandex.direct,2019-03-04,1329625,167879081,408701699,572132385,0.0,8,0
yandex.direct,2019-03-04,1329639,167879125,408701787,572134285,0.0,2,0
yandex.direct,2019-03-04,1329613,167879307,414198673,572135405,0.0,2,0
google.adwords,2019-03-04,1329685,167881799,414199661,572139693,0.0,2,0
yandex.direct,2019-03-04,1329643,167879101,408701839,572134219,57.33,575,4
yandex.direct,2019-03-04,1329637,167879371,408701447,572135909,0.0,1,0
google.adwords,2019-03-04,1329681,167881653,414199359,572141341,344.17,64,2
google.adwords,2019-03-04,1329691,167881573,414199219,572141809,38.31,1,1
yandex.direct,2019-03-04,1329629,167879133,408701923,572132747,0.0,5,0
yandex.direct,2019-03-04,1329635,167879167,408701531,572134613,0.0,2,0
